Column1;First name;Last name;Published
2234;Inhi Cho;Suh;False
2235;Gianluca;Ambrosetti;False
2236;Erick;Brethenoux;False
2237;Bryan;Kramer;False
2238;;Wobbly World;False
2239;Villy;Wang;False
2240;Tim;Exile;False
2241;Laxmi;Parida;False
2242;Juliane;Gallina;False
2243;James;Kozloski;False
2244;Ise;Lyfe;False
2245;Bob;Nease;False
2246;Andrew;Arruda;False
2247;Valarie;Kaur;True
2248;Tito;Deler;True
2249;Zachariah;Mampilly;True
2250;Mohamad;Jebara;True
2251;John;Brenkus;False
2252;John;Cary;True
2253;Su;Kahumbu;True
2256;Stuart;Duncan;True
2257;Peter;Ouko;True
2258;Danielle;Wood;True
2259;"Mwende ""FreeQuency""";Katwiwa;True
2260;David;Hooker;False
2261;Anjali;Kumar;True
2263;Lena;Dumont;False
2264;Emilie;Weight;False
2265;Dan;Walker;False
2266;Christian;Wickert;False
2267;Christian;Schro????ter;False
2268;Carl;Vause;False
2269;Bijan;Zakeri;False
2272;Fredros;Okumu;True
2273;Amar;Inamdar;True
2274;Leila;Takayama;True
2275;George;Steinmetz;True
2276;Edsel;Salva????a;True
2277;Marcus;Adrian;False
2278;Wendy;Woods;True
2279;Naoko;Ishii;True
2280;Azim;Khamisa;True
2281;Cleo;Wade;True
2282;Anna;Rosling R????nnlund;True
2283;Bob;Inglis;True
2285;Michelle;Knox;True
2286;Matt;Goldman;True
2287;Vivek;Maru;True
2289;Marily;Oppezzo;True
2290;Alexis;Charpentier;True
2291;Kendall;Spencer;False
2292;Kevin;Njabo;True
2293;Soyapi;Mumba;True
2294;Mindy;Scheier;True
2295;Tomas;Elemans;False
2296;Steve;Brown;False
2297;Touria;El Glaoui;True
2298;Daniela;Zamudio;False
2299;Nicole;Wilson;False
2300;Dwight;Stitt;False
2301;Gabriela;Roa;False
2302;Irene;Mora;False
2303;Andrew;Millar;False
2304;Jonathan;Koch;False
2305;Mahir Can;I???ik;False
2306;Stewart;Brand;True
2307;Sue Jaye;Johnson;True
2308;Arik;Hartmann;True
2309;James;Orsulak;False
2310;Lana;Mazahreh;True
2311;Lisa;Feldman Barrett;True
2312;Christopher;Ategeka;True
2314;Heather;Lanier;True
2315;Christian;Benimana;True
2317;Deb;Willis;True
2318;Yvette;Alberdingk Thijm;True
2319;Tasha;Eurich;False
2320;Paula Stone;Williams;False
2321;Natalie;Fee;False
2322;Joel;Jackson;True
2323;Tiffany;Watt Smith;True
2324;Javed;Akhtar;True
2325;Alex;Apella;False
2326;Atul;Gawande;True
2327;Angela;Wang;True
2329;Kamau;Gachigi;True
2330;Miho;Janvier;True
2331;Joan;Blades;True
2332;Xavier;De Kestelier;True
2333;Gautam;Bhan;True
2334;Tal;Zaks;False
2335;Joseph;McGill;False
2336;Nadine;Hachach-Haram;True
2337;Devita;Davison;True
2338;Dao;Nguyen;True
2339;Alastair;Gray;True
2340;Martina;Flor;True
2341;Dan;Gartenberg;True
2342;;WOLF;False
2343;Philipp;Gerbert;False
2344;Kevin;Bethune;False
2345;Erica Joy;Baker;False
2346;Michael;Ringel;False
2347;Justin;Baldoni;True
2349;G.T.;Bynum;True
2350;Sebastian;Thrun;True
2352;Matilda;Ho;True
2353;Lyra;McKee;False
2354;Keller;Rinaudo;True
2355;Elizabeth;Blackburn;True
2356;Macinley;Butson;False
2357;Leah;Chase;True
2359;Crystal;Martin;False
2360;Sarah;Corbett;True
2361;Scott;Galloway;True
2362;Niti;Bhan;True
2363;Per Espen;Stoknes;True
2364;Kayla;Bri????t;True
2365;Hui-wen;Sato;False
2366;Ryan;Pfluger;False
2367;Christen;Reighter;True
2368;Beth;Malone;True
2369;David;Titley;True
2370;Lloyd;Pendleton;True
2371;Jackson;Bird;True
2372;Teresa;Njoroge;True
2373;"Lana;""Yarosh	 Ph.D."";";;
2375;Robert;Muggah;True
2376;Jon;Bowers;True
2377;David;Dunning;False
2378;Amara;Berry;False
2379;Jessica;McCabe;False
2380;Paul;Hessburg;True
2381;In????s;Hercovich;True
2382;Washington;Wachira;True
2383;Gretchen;Carlson;True
2384;Amel;Karboul;True
2385;Giulia;Enders;True
2386;Nnedi;Okorafor;True
2388;Tim;Kruger;True
2389;Shonda;Rhimes;True
2390;Zeynep;Tufekci;True
2391;Carlos;Bautista;True
2392;Martin;Ford;True
2393;Roc????o;Lorenzo;True
2394;Anjan;Sundaram;True
2395;Naomi;McDougall Jones;True
2396;Mike;Kinney;True
2397;Gus;Casely-Hayford;True
2398;Huang;Yi;True
2399;Chris;Sheldrick;True
2400;Uldus;Bakhtiozina;True
2401;Margrethe;Vestager;True
2402;Elizabeth;Wayne;True
2403;Kristin;Poinar;True
2404;Paul;Tasner;True
2406;Sara;DeWitt;True
2407;David;Lee;True
2408;Eric;Dyer;True
2410;Chika;Ezeanya-Esiobu;True
2411;Christiane;Amanpour;True
2412;Sara;Menker;True
2413;Nikki;Webber Allen;True
2414;Levon;Biss;True
2415;Prumsodun;Ok;True
2416;Gabriela;Gonz????lez;True
2417;Helen;Pearson;True
2418;Euna;Lee;True
2419;Anna;Heringer;True
2420;Julio;Gil;True
2421;Nabila;Alibhai;True
2422;Mei Lin;Neo;True
2424;Karoliina;Korppoo;True
2425;Theo E.J.;Wilson;True
2426;Radhika;Nagpal;True
2427;Armando;Azua-Bustos;True
2428;Duarte;Geraldino;True
2429;Olu???fe???????mi;Ta???i???wo????;True
2430;Jun;Wang;True
2431;Sethembile;Msezane;True
2432;Helen;Czerski;True
2433;Augie;Picado;True
2434;Uma;Adwani;False
2435;Thomas;Madrecki;False
2436;John;McKown;False
2437;Jennifer;Allison;False
2438;Jeff;Kozak;False
2439;Christine;Thach;False
2440;Johnny;Staats;False
2441;Sebastian;Guo;False
2442;Pierre;Thiam;True
2443;Alexander;Wagner;True
2444;Emily;Esfahani Smith;True
2445;Caitlin;Quattromani;True
2446;OluTimehin;Adegbeye;True
2447;Benjamin;Grant;True
2448;Toma???s;Saraceno;True
2450;Erin Marie;Saltman;True
2451;Daan;Roosegaarde;True
2452;Chetan;Bhatt;True
2453;Chance;Coughenour;True
2454;Jennifer;Granick;True
2455;Noriko;Arai;True
2456;Tara;Winkler;True
2457;Wanuri;Kahiu;True
2458;Niki;Okuk;True
2459;Laolu;Senbanjo;True
2460;Carolyn;Bertozzi;True
2461;Robin;Hanson;True
2462;David;Whyte;True
2463;Iyad;Rahwan;True
2464;"Cathy;""Neil""""	 "";";;
2465;Anika;Paulson;True
2466;Susan;Pinker;True
2467;Richard J.;Berry;True
2468;Peter;Calthorpe;True
2469;Jack;Conte;True
2470;Ronald;Sullivan Jr.;True
2472;Damon;Davis;True
2473;Anne;Madden;True
2474;Jon;Boogz;True
2475;David;Baron;True
2476;Ashton;Applewhite;True
2477;Anjan;Chatterjee;True
2478;Tom;Gruber;True
2479;Joseph;Redmon;True
2480;Fran????oise;Mouly;True
2481;Ingrid;Betancourt;True
2483;Marc;Raibert;True
2484;Kristen;Marhaver;True
2485;Jennifer;Pluznick;True
2486;Clifford;Robbins;False
2487;Tristan;Harris;True
2488;Jimmy;Lin;True
2489;Grace;Kim;True
2490;Susan;Robinson;True
2491;Noah;Feldman;True
2492;Tricia;Wang;True
2494;Kate;Marvel;True
2495;Adam;Alter;True
2496;Liz;Hajek;True
2497;Jorge;Ramos;True
2499;Manu;Prakash;True
2500;Lea;Gaslowitz;False
2501;Luma;Mufleh;True
2502;Cheyenne;Cochrane;True
2503;Sin????ad;Burke;True
2504;David;Miliband;True
2505;Anab;Jain;True
2506;Jim Yong;Kim;True
2507;;Sofi Tukker;True
2508;Sharon;Terry;True
2509;Katrina;Spade;True
2511;Tim;Ferriss;True
2512;Janja;Lalich;False
2513;Anne;Lamott;True
2514;Mehdi;Ordikhani-Seyedlar;True
2516;Carina;Morillo;True
2517;Justin;Davidson;True
2518;Michael Patrick;Lynch;True
2519;Netta;Schramm;False
2521;Rhiannon;Giddens;True
2523;Marlon;Peterson;True
2524;Garry;Kasparov;True
2525;Peta;Greenfield;False
2526;Triona;McGrath;True
2528;Nina;Fedoroff;True
2529;Stephen;Bax;False
2531;Sitawa;Wafula;True
2532;Rutger;Bregman;True
2535;Dan;Adams;False
2536;Ted;Halstead;True
2537;Lucy;Kalanithi;True
2539;Stuart;Russell;True
2541;Shah Rukh;Khan;True
2542;Kate;Stafford;True
2543;Jorge;Drexler;True
2544;Robert;Sapolsky;True
2545;Carolyn;Jones;True
2547;Sangu;Delle;True
2548;Laura;Galante;True
2549;Deborah;Lipstadt;True
2551;Elon;Musk;True
2553;Serena;Williams;True
2555;Siddhartha;Roy;True
2557;Stephanie;Busari;True
2559;Joao;Magalhaes;False
2560;"Curtis ""Wall Street""";Carroll;True
2561;David;Casarett;True
2562;Amy;Green;True
2563;Natasha;Hurley-Walker;True
2564;Siamak;Hariri;True
2566;Chimamanda;Ngozi Adichie;True
2567;Zubaida;Bai;True
2568;Todd;Scott;True
2569;Jonathan;Marks;True
2571;Ari;Wallach;True
2572;Giorgia;Lupi;True
2573;David R.;Williams;True
2574;Sebasti????n;Bortnik;True
2575;Katie;Bouman;True
2577;Casey;Brown;True
2578;Lisa;Winer;False
2579;Emtithal;Mahmoud;True
2580;S???;Percussion;True
2581;Moshe;Szyf;True
2582;Michael;Botticelli;True
2583;Katie;Hinde;True
2584;Ashton;Cofer;True
2586;Simon;Anholt;True
2587;Shilpa;Ravella;False
2588;Margaret;Bourdeaux;True
2589;J.;Maranto;False
2590;Michele L.;Sullivan;True
2591;Thomas;Boothby;False
2592;Peter;Weinstock;True
2593;Dan;Bell;True
2594;;Silk Road Ensemble;True
2595;Karina;Galperin;True
2596;Deanna;Pucciarelli;False
2597;Peggy;Orenstein;True
2598;Carrie;Nugent;True
2599;Caitlin;Doughty;True
2600;Amy;Adkins;False
2601;John;Koenig;True
2602;Joy;Buolamwini;True
2603;Jude;Kelly;True
2604;Caroline;Paul;True
2605;Megan;Phelps-Roper;True
2606;Carrie;Poppy;True
2607;Sara;Ramirez;True
2608;Kathy;Hull;True
2609;Lux;Narayan;True
2610;Jeff;Kirschner;True
2611;Ani;Liu;True
2612;Annie;Bosler;False
2613;Stacy;Smith;True
2614;Charity;Wayua;True
2615;Jonathan;Rossiter;True
2616;Brittney;Cooper;True
2619;Grady;Booch;True
2620;Salil;Dudani;True
2621;Lara;Setrakian;True
2622;Amy Adele;Hasinoff;True
2623;;Rodrigo y Gabriela;True
2625;Miriam Zoila;P????rez;True
2626;Aala;El-Khani;True
2628;Jeff;Speck;True
2629;Joshua;Smith;True
2630;Thordis;Elva;True
2631;Maurice;Conti;True
2632;Nagin;Cox;True
2633;Sue;Klebold;True
2634;Eduardo;Brice????o;True
2635;Alan;Smith;True
2637;Deepika;Kurup;True
2638;Deeyah;Khan;True
2639;Megan;Campisi;False
2640;Caleb;Barlow;True
2641;Jeanne;Gang;True
2642;Eleanor;Nelsen;False
2643;Paul;Knoepfler;True
2644;Robb;Willer;True
2645;Emily;Parsons-Lord;True
2646;Ashley;Judd;True
2647;Jennifer;Brea;True
2648;Robyn;Crook;False
2649;Sisonke;Msimang;True
2651;Alejandro;S????nchez Alvarado;True
2652;Dan;Bricklin;True
2653;George;Tulevski;True
2654;Mandy Len;Catron;True
2655;Sofia;Jawed-Wessel;True
2656;Sam;Kass;True
2657;Erika;Gregory;True
2659;Jennifer;Lu;False
2660;Christian;Jarrett;False
2661;James;Beacham;True
2662;Carlos;Reif;False
2663;Sharon;Brous;True
2664;Anjali;Tripathi;True
2665;Chinaka;Hodge;True
2666;Nina;Klietsch;False
2667;David;Autor;True
2668;Cl????ment;Vidal;False
2669;Laura;Vanderkam;True
2670;Dena;Simmons;True
2672;Kevin;Kelly;True
2673;Kevin B.;Jones;True
2674;Andrey;Vyshedskiy;False
2675;Veerle;Provoost;True
2676;Elizabeth;Lesser;True
2677;Jia;Jiang;True
2678;Natalie;Panek;True
2679;Tiq;Milan;True
2680;Kate;Adams;True
2681;Ryan;Gravel;True
2682;Judd;Schorr;False
2683;Danny;Dorling;True
2684;Alicia;Garza;True
2685;Kostas;Karpouzis;False
2686;Joe;Lassiter;True
2687;Chand;John;False
2688;Adam;Galinsky;True
2690;Sandi;Toksvig;True
2691;Clay;Routledge;False
2692;Roger;Antonsen;True
2693;Victor;Rios;True
2694;Peter;Paccone;False
2696;Bettina;Warburg;True
2697;Kimberl????;Crenshaw;True
2698;Hector;Garcia;True
2699;Stephanie;Sardelis;False
2700;Fawn;Qiu;True
2701;Jonathan;Haidt;True
2702;Suzanne;Barakat;True
2704;Amanda;Palmer;True
2705;Tim;Leberecht;True
2706;Mallory;Freeman;True
2707;Kandice;Sumner;True
2709;Christopher;Soghoian;True
2710;Kelli Jean;Drinkwater;True
2712;Tasos;Frantzolas;True
2713;Romaine;Seguin;False
2714;Stephanie Braccini;Slade;False
2715;Mario;Paluzzi;False
2716;Katie;Francfort;False
2718;Jenna;Schilstra;False
2719;Jan;Denecker;False
2720;Amelia;Laytham;False
2721;Monica;Johnson;False
2722;Alyssa;Monks;True
2723;Ian;Bremmer;True
2724;Wisecrack;Wisecrack;False
2725;Betsy;Schwarm;False
2727;Philippa;Neave;True
2728;Manwar;Ali;True
2730;Todd;Coleman;True
2731;Rachel;Botsman;True
2732;Mel;Rosenberg;False
2733;Trevor;Copp;True
2734;Jim;Hemerling;True
2735;Melissa;Walker;True
2737;Ione;Wells;True
2738;John;McWhorter;True
2741;Isaac;Lidsky;True
2742;Adam;de la Zerda;True
2743;Sayu;Bhojwani;True
2744;Ellen;Jorgensen;True
2745;Yossi;Elran;False
2746;Helen;Fisher;True
2747;Sam;Harris;True
2748;Roey;Tzezana;False
2749;Oded;Shoseyov;True
2751;J.D.;Vance;True
2752;Rebecca;MacKinnon;True
2753;Sebastian;Kraves;True
2754;Nadia;Lopez;True
2755;Camille;Langston;False
2756;David;Burkus;True
2757;NWHunter;NWHunter;False
2759;Abigail;Marsh;True
2760;Michael;Murphy;True
2761;Michael;Shellenberger;True
2762;Julie;Lythcott-Haims;True
2763;Neha;Narula;True
2764;Franz;Freudenthal;True
2765;David;Camarillo;True
2766;Courtney E.;Martin;True
2767;Krystian;Aparta;False
2768;Sal;Khan;True
2769;Jonathan;Tepperman;True
2770;Kio;Stark;True
2771;Christopher;Bell;True
2772;Akshita;Agarwal;False
2773;Julia;Bacha;True
2774;Vanessa;Ruiz;True
2775;Don;Tapscott;True
2776;Laura;Boushnak;True
2777;Timothy;Ihrig;True
2778;Olivier;Scalabre;True
2779;Gonzalo;Vilari????o;True
2780;Anand;Giridharadas;True
2782;James;Green;True
2784;Dave;Brain;True
2785;Ngozi;Okonjo-Iweala;True
2786;Molly;Winter;True
2787;Martin;Reeves;True
2788;Anthony;Goldbloom;True
2789;John;Cameron;False
2790;Suzanne;Simard;True
2791;Matt;Anticole;False
2792;Ed;Boyden;True
2793;Gerard;Ryle;True
2794;eL;Seed;True
2795;Lisa;Dyson;True
2796;Adam;Savage;True
2797;Shubhendu;Sharma;True
2798;Sandra;Rey;False
2799;Naufal;Mukumi;False
2800;Min;Zhu;False
2801;Mike;Schwartz;False
2802;;MaJiKer;False
2803;Laura;Fox;False
2804;Lars;F????ste;False
2806;Leila;Hoteit;True
2807;Elise;Roy;True
2808;Ganesh;Pai;False
2809;Safwat;Saleem;True
2811;Alexander;Betts;True
2812;Marwa;Al-Sabouni;True
2813;John;Legend;True
2816;Julia;Galef;True
2817;Jaspal;Singh;False
2818;Blaise;Ag????era y Arcas;True
2819;Wanda;Diaz Merced;True
2820;Tom;Hulme;True
2821;Brian;Little;True
2822;Seema;Bansal;True
2823;Steven;Zheng;False
2825;Keolu;Fox;True
2826;Gill;Hicks;True
2829;Chris;Milk;True
2831;Jamila;Raqib;True
2833;Negin;Farsad;True
2834;Monica;Menesini;False
2835;Sajay;Samuel;True
2836;ShaoLan;Hsueh;True
2837;Ewandro;Magalhaes;False
2838;Amit;Sood;True
2839;C????dric;Villani;True
2841;Norman;Lear;True
2842;Samantha;Nutt;True
2844;Sue;Desmond-Hellmann;True
2845;Adam;Driver;True
2846;Joseph;Ravenell;True
2847;Zaria;Forman;True
2848;Mariano;Sigman;True
2849;Lidia;Yuknavitch;True
2850;Trevor;Timm;True
2851;PatrickJMT;PatrickJMT;False
2852;Juno;Mac;True
2853;Sebastian;Junger;True
2854;Laura;Indolfi;True
2856;Kang;Lee;True
2857;Sara;Garofalo;False
2858;Sangeeta;Bhatia;True
2859;Sanford;Biggers;True
2860;Kanawat;Senanan;False
2861;Uri;Hasson;True
2862;Jennifer;Kahn;True
2863;Michael;Bodekaer;True
2864;Monica;Byrne;True
2865;Dan;Pallotta;True
2866;Alice;Rawsthorn;True
2867;Sarah;Gray;True
2868;Riccardo;Sabatini;True
2869;Michael;Metcalfe;True
2870;Ameera;Harouda;True
2871;Tony;Buffington;False
2872;R. Luke;DuBois;True
2873;Shivani;Siroya;True
2874;Kenneth;Lacovara;True
2875;Aditi;Gupta;True
2877;Marco;Sotomayor;False
2878;Joshua;Prager;True
2880;Derek;Abbott;False
2882;Mary;Norris;True
2883;Astro;Teller;True
2884;Paula;Hammond;True
2885;Andreea;Calude;False
2886;Stephen;Petranek;True
2887;Hugh;Evans;True
2888;Linus;Torvalds;True
2889;Robert;Palmer;True
2890;Tabetha;Boyajian;True
2891;Danielle;Feinberg;True
2892;Parag;Khanna;True
2893;Haley;Van Dyck;True
2895;Nathan;Jacobs;False
2896;Knut;Haanaes;True
2897;Lisa;Nip;True
2899;Dan;Gross;True
2901;Ang????lica;Dass;True
2902;Alex;Kipman;True
2903;Siyanda;Mohutsiwa;True
2905;Arleen;Sugano;False
2906;Carol;Cohen;True
2907;Meron;Gribetz;True
2908;Arthur;Brooks;True
2909;Jessica;Ladd;True
2910;Samantha;Agoos;False
2911;Tim;Urban;True
2913;Joe;Gebbia;True
2916;Mileha;Soneji;True
2917;Laura;Robinson;True
2918;Reshma;Saujani;True
2919;Travis;Kalanick;True
2921;Russ;Altman;True
2922;Magda;Sayeg;True
2923;Thomas;Peschak;True
2924;Ivan;Coyote;True
2925;Mary;Bassett;True
2926;Audrey;Choi;True
2927;W. Keith;Campbell;False
2928;Dalia;Mogahed;True
2930;"Raffaello;""Andrea""""	 "";";;
2931;Allan;Adams;True
2933;Angela Koine;Flynn;False
2934;Celeste;Headlee;True
2935;Jocelyne;Bloch;True
2936;Dorothy;Roberts;True
2937;Skye;Cleary;False
2938;Mike;Velings;True
2939;Gregory;Heyworth;True
2940;Sean;Follmer;True
2941;Dambisa;Moyo;True
2942;Matthew;Williams;True
2945;Judson;Brewer;True
2946;Andr????s;Ruzo;True
2948;Linda;Liukas;True
2949;Melati and Isabel;Wijsen;True
2950;Auke;Ijspeert;True
2951;Tania;Simoncelli;True
2952;Leo;Wan;False
2954;Yanis;Varoufakis;True
2955;Elizabeth;Lev;True
2956;Achenyo;Idachaba;True
2957;Oscar;Schwartz;True
2958;Jill;Farrant;True
2959;Jill;Heinerth;True
2960;Mark;Liddell;False
2961;Ole;Scheeren;True
2962;Wael;Ghonim;True
2963;Melvin;Russell;True
2964;Richard;Wood;False
2966;David;Sedlak;True
2967;Aomawa;Shields;True
2968;Sebastian;Wernicke;True
2969;Harry;Cliff;True
2970;Robert;Waldinger;True
2971;Maru???a;Brada?;False
2972;Jason;deCaires Taylor;True
2973;Rodrigo;Bijou;True
2976;Alison;Killing;True
2978;Lucianne;Walkowicz;True
2979;Paul;Greenberg;True
2980;;Nicole Paris and Ed Cage;True
2982;Raymond;Wang;True
2983;Patrick;Lin;False
2984;Danit;Peleg;True
2985;Jedidah;Isler;True
2986;Guillaume;N????ry;True
2987;Cl????udio;Guerra;False
2988;Chieko;Asakawa;True
2989;Jessica;Shortall;True
2991;Dan;Vieren;False
2993;Marina;Abramovi????;True
2994;Regina;Hartley;True
2995;Ann;Morgan;True
2996;Genevieve;von Petzinger;True
2997;Carl;Safina;True
2998;Anote;Tong;True
2999;Bethany;Rickwald;False
3000;Nonny;de la Pe????a;True
3001;Josh;Luber;True
3002;Jean-Paul;Mari;True
3003;Claudia;Aguirre;False
3004;Chelsea;Shields;True
3005;Andreas;Ekstr????m;True
3007;Jenni Chang and Lisa;Dazols;True
3008;Kaki;King;True
3009;Harald;Haas;True
3010;Patr????cia;Medici;True
3011;Jeffrey;Siegel;False
3012;Suzanne;Duncan;False
3013;Suzanne;Case;False
3014;Stephen;Lawrence;False
3015;Siawn;Ou;False
3016;Sahil;Sethi;False
3017;Kirsten;Hall;False
3018;Katherine;Lucas;False
3019;James;Bickerton;False
3020;Chris;Vogtherr;False
3021;Charly;Haversat;False
3022;;B.E.A.T. NYC;False
3023;Melissa;Fleming;True
3026;Yami;Joshi;False
3027;Scott;Szwast;False
3028;Peter;Harris;False
3029;Mark;Modesti;False
3030;Laura;Lane;False
3031;Kelly;Lepley;False
3032;Joachim;Horn;False
3033;Jared;Hill;False
3034;Jack;Levis;False
3035;Esther;Ndichu;False
3036;Alan;Amling;False
3037;Daniel;Levitin;True
3039;Mathias;Jud;True
3040;Christine Sun;Kim;True
3041;Cesar;Harada;True
3042;Ioannis;Papachimonas;False
3043;Hilary;Cottam;True
3044;Francesco;Sauro;True
3045;Sharon;Bergquist;False
3046;Tea;Uglow;True
3047;Jennifer;Doudna;True
3049;Will;Potter;True
3050;Meklit;Hadero;True
3051;Anders;Fjellberg;True
3052;Alyson;McGregor;True
3053;Vijay;Kumar;True
3055;;Teitur;True
3057;Sandrine;Thuret;True
3058;Neri;Oxman;True
3059;Siddhartha;Mukherjee;True
3061;Alice;Bows-Larkin;True
3062;Emilie;Wapnick;True
3063;Noah;Tavlin;False
3064;Martin;Pistorius;True
3065;Mac;Stone;True
3066;Taiye;Selasi;True
3067;Samuel;Cohen;True
3068;Robin;Morgan;True
3069;Catharine;Young;False
3070;Mary;Robinson;True
3071;Conor;Heffernan;False
3072;Frances;Larson;True
3073;Sakena;Yacoobi;True
3074;Scott;Dinsmore;True
3077;Michael;Kimmel;True
3078;Wajdi;Ratemi;False
3079;Mia;Birdsong;True
3080;David;Rothkopf;True
3081;Billie Jean;King;True
3082;BJ;Miller;True
3084;Douglas;Beal;False
3085;Vikram;Bhalla;False
3086;Shalini;Unnikrishnan;False
3087;Sarah;Willersdorf;False
3088;Philip;Krinks;False
3090;Mathieu;Lamiaux;False
3091;Markus;Lorenz;False
3092;Luc;de Brabandere;False
3094;Emma;Bridgewater;False
3095;Diana;Dosik;False
3096;Alan;Eustace;True
3097;Jim;Simons;True
3098;Jamie;Bartlett;True
3100;Elizabeth;Nyamayaro;True
3101;Wendy;Freedman;True
3102;Yves;Morieux;True
3103;Robin;Murphy;True
3104;Sarthak;Sinha;False
3106;Jim;Al-Khalili;True
3107;Dustin;Yellin;True
3109;Tony;Wyss-Coray;True
3110;Manuel;Lima;True
3111;Alix;Generous;True
3112;Patience;Mthunzi;True
3113;Matt;Kenyon;True
3115;Rich;Benjamin;True
3117;Murat;Dalkilin????;False
3120;John;Green;True
3121;Alaa;Murabit;True
3122;Jon;Ronson;True
3123;Marlene;Zuk;True
3124;Claire;Bowern;False
3125;Salvatore;Iaconesi;True
3126;Stacey;Baker;True
3127;Aspen;Baker;True
3129;Noy;Thrupkaew;True
3130;Ash;Beckham;True
3132;Memory;Banda;True
3133;Rajiv;Maheswaran;True
3134;Gayle Tzemach;Lemmon;True
3136;Jimmy;Carter;True
3137;Dame Ellen;MacArthur;True
3138;Chris;Urmson;True
3139;Maryn;McKenna;True
3142;Roxane;Gay;True
3143;Joey;Alexander;True
3145;Steve;Silberman;True
3148;Erez;Garty;False
3149;Rana;el Kaliouby;True
3150;Lee;Mokobe;True
3151;Donald;Hoffman;True
3152;Sarah;Jones;True
3153;Suki;Kim;True
3154;Linda;Cliatt-Wayman;True
3155;Trevor;Aaronson;True
3156;Tony;Fadell;True
3157;Laura;Schulz;True
3158;Bill;Gross;True
3159;Jimmy;Nelson;True
3160;Sara;Seager;True
3161;Yassmin;Abdel-Magied;True
3162;Jeffrey;Brown;True
3163;Chris;Burkard;True
3165;Steven;Wise;True
3166;Dr.;Santos;False
3167;Cosmin;Mihaiu;True
3168;Jessica;Smith;False
3169;Martine;Rothblatt;True
3170;The;Lady Lifers;True
3171;Roman;Mars;True
3172;Elora;Hardy;True
3174;Anand;Varma;True
3175;Dawn;Landes;True
3176;Nassim;Assefi;False
3178;Bill T.;Jones;True
3180;Abe;Davis;True
3181;Prateek;Singh;False
3182;Pamela;Ronald;True
3183;Alice;Goffman;True
3186;Ralitsa;Petrova;False
3188;Nizar;Ibrahim;True
3194;Gary;Haugen;True
3195;Nathalie;Cabrol;True
3196;Paul Tudor;Jones II;True
3197;Takaharu;Tezuka;True
3198;Kailash;Satyarthi;True
3199;Barat Ali;Batoor;True
3200;Fred;Jansen;True
3202;Eduardo;S????enz de Cabez????n;True
3203;Bel;Pesce;True
3205;Boniface;Mwangi;True
3206;Kevin;Rudd;True
3208;Daniel;Kish;True
3210;Dame Stephanie;Shirley;True
3211;Theaster;Gates;True
3212;Dave;Isay;True
3214;Fei-Fei;Li;True
3215;Monica;Lewinsky;True
3216;Gil;Weinberg;False
3217;Joseph;DeSimone;True
3218;David;Eagleman;True
3219;Robyn Stein;DeLuca;True
3221;Vincent;Cochetel;True
3223;Linda;Hill;True
3224;Shimpei;Takahashi;True
3225;Ismael;Nazario;True
3226;Marc;Kushner;True
3228;Ilona;Szab???? de Carvalho;True
3230;Andy;Yen;True
3231;Harry;Baker;True
3232;Topher;White;True
3234;Jon;Gosier;True
3235;Helder;Guimar?????es;True
3236;Ben;Wellington;True
3237;Romina;Libster;True
3238;Khalida;Brohi;True
3239;Rob;Knight;True
3240;James A.;White Sr.;True
3241;Angelo;Vermeulen;True
3243;Nadine;Burke Harris;True
3245;Hannah;Fry;True
3246;Kenneth;Shinozuka;True
3247;Katerina;Kaouri;False
3248;Ricardo;Semler;True
3249;Jaap;de Roode;True
3250;Brian;Dettmer;True
3251;Tom;Wujec;True
3252;Ben;Ambridge;True
3253;Daniel;Abrams;False
3254;Bruce;Aylward;True
3255;Alexandra;Horowitz;False
3257;Bassam;Tariq;True
3258;Wilton;Virgo;False
3259;Khadija;Gbla;True
3260;Severine;Autesserre;True
3261;Miguel;Nicolelis;True
3262;Morgana;Bailey;True
3263;Joe;Madiath;True
3264;Sarah;Bergbreiter;True
3265;Matthieu;Ricard;True
3266;Cristina;Domenech;True
3268;Robert;Swan;True
3269;Navi;Radjou;True
3270;Tasso;Azevedo;True
3271;Joshua;Harvey;False
3272;Fredy;Peccerelli;True
3273;Aziz;Abu Sarah;True
3274;Larry;Lagerstrom;False
3275;Daniele;Quercia;True
3276;Shai;Marcu;False
3277;Asha;de Vos;True
3279;Michael;Rubinstein;True
3280;Anthony;Hazard;False
3281;Stefan;Gross-Selbeck;False
3282;Sarah;Cairns-Smith;False
3283;Rochelle;King;False
3284;Peter;Kirn;False
3285;Patrick;Forth;False
3286;Mikael;Fogelstrom;False
3287;Erin;McKean;True
3289;Kristi;Rogers;False
3290;Karin;Nilsdotter;False
3291;Karalee;Close;False
3292;Julia;Kloiber;False
3293;Jay;Cousins;False
3294;Dario;Gil;False
3295;Carey;Kolaja;False
3296;Antonella;Mei-Pochtler;False
3297;Alison;Sander;False
3298;Alexander;Tuerpitz;False
3299;;Mundano;True
3300;Bruno;Torturra;True
3301;Carol;Dweck;True
3302;Jeremy;Howard;True
3303;Vern????;Myers;True
3304;Dave;Troy;True
3305;Randall;Hayes;False
3306;Catherine;Crump;True
3307;Thomas;Hellum;True
3308;Anastasia;Taylor-Lind;True
3309;Jose Miguel;Sokoloff;True
3310;Aakash;Odedra;True
3311;B. N.;Horowitz;True
3312;Rainer;Strack;True
3313;Ben;Saunders;True
